name,url,pubs
"Aboura, Sofiane",/e/pab28.html,66
"Alhousary, Tareq Muhammad",/f/pal866.html,1
"Arbelaez, Jaime Alberto",/f/pmo796.html,3
"Aboutajdine, Reda",/f/pab381.html,2
"ALHussan, Fawaz Baddar",/f/pal625.html,3
"Arbelaez, Laura",/e/pes143.html,1
"Abouwafia, Hashem Elshafie",/f/pab292.html,1
"Ali, Abd Elrahman Elzahi Saaid",/f/pal724.html,16
"Arbelaez, Maria Angelica",/f/par486.html,36
"Abowd, John M.",/e/pab175.html,151
"Ali, Abdilahi",/f/pal833.html,13
"Arbex, Marcelo Aarestrup",/e/par147.html,39
"Abo-Zaid, Salem",/e/pab92.html,19
"Ali, Ali",/e/pac4.html,16
"Arbia, Giuseppe Maria",/f/par244.html,23
"Abraham, Arpad J.",/e/pab40.html,49
"Ali, Amanat",/e/pal170.html,4
"Arbues, Ignacio",/f/par387.html,3
"Abraham, Biju",/e/pka91.html,1
"Ali, Amjad",/f/pal319.html,4
"Arby, Muhammad Farooq",/e/par149.html,17
"Abraham, Katharine Gail",/e/pab32.html,99
"Ali, Amjad",/f/pal529.html,60
"Arcabic, Vladimir",/f/par409.html,22
"Abraham, Rosa",/f/pab391.html,3
"Ali, Daniel Ayalew",/f/pal275.html,50
"Arcalean, Calin",/e/par139.html,12
"Abraham, Vinoj",/e/pab133.html,23
"Ali, Hamisu Sadi",/f/pal763.html,6
"Arcand, Jean-Louis",/e/par189.html,111
"Abramishvili, Zurab",/f/pab323.html,1
"Ali, Heba Abdel Monem",/f/pal520.html,1
"Arcangeli, Enzo Fabio",/f/par473.html,4
"Abramitzky, Ran",/e/pab108.html,28
"Ali, Hoda Abd El Hamid",/f/pal239.html,3
"Arcanjo, Manuela",/e/par116.html,9
"Abramov, Vyacheslav M.",/e/pab79.html,3
"Ali, Imran",/f/pal471.html,7
"Arce, Daniel G.",/f/par247.html,57
"Abramova, Elena",/f/pab275.html,1
"Ali, Jabir",/f/pal851.html,7
"Arce, Oscar",/f/par381.html,33
"Abramovsky, Laura",/e/pab130.html,20
"Ali, Mazhar",/f/pal816.html,7
"Arce Catacora, Luis Alberto",/f/par429.html,3
"Abrams, Burton Alan",/e/pab197.html,51
"Ali, Merima",/f/pal463.html,15
"Arcelli, Angelo Federico",/f/par311.html,1
"Abran, Alain",/f/pab257.html,2
"Ali, Muhammad",/f/pal695.html,7
"Arcenas, Agustin L.",/f/par361.html,6
"Abrantes-Metz, Rosa M.",/e/pab95.html,1
"Ali, Muhammad",/f/pal324.html,17
"Arceo-Gomez, Eva O.",/f/par290.html,30
"Abrar ul haq, Muhammad",/e/pul50.html,3
"Ali, Muhammad Mahboob",/f/pal403.html,9
"Archambault, Edith Jeanne",/e/par141.html,74
"Abrate, Graziano",/e/pab105.html,23
"Ali, Nabil",/f/pal574.html,3
"Archanskaia, Liza",/f/par341.html,9
"Abrell, Jan",/f/pab286.html,34
"Ali, Safdar",/f/pal747.html,2
"Archer, David",/e/par89.html,7
"Abrenica, Maria Joy V.",/f/pab238.html,4
"Ali, Salman Syed",/f/pal902.html,21
"Archontopoulos, Eugenio",/e/par127.html,4
"Abreu, Alexandre",/e/pab188.html,2
"Ali, Searat",/f/pal822.html,5
"Archsmith, James",/f/par451.html,2
"Abreu, Luis",/f/pab383.html,1
"Ali, Shahid",/f/pal283.html,5
"Arcidiacono, Peter",/f/par211.html,30
"Abreu, Marcelo de Paiva",/f/pab254.html,91
"Ali, Sharafat",/f/pal616.html,8
"Arciero, Luca",/f/par227.html,8
"Abreu, Margarida",/e/pab67.html,23
"Ali, S. Nageeb",/e/pal182.html,14
"Arcila Vasquez, Andrés Mauricio",/f/par300.html,10
"Abreu, Maria",/e/pab53.html,4
"Ali, Syed Babar",/f/pal768.html,9
"Arciniegas Rueda, Ismael Enrique",/e/par86.html,5
"Abreu, Rute",/e/pab194.html,1
"Ali, Syed Mubashir",/f/pal268.html,22
"Arcos, Angel",/f/par330.html,4
"Abreu Sernandez, Luisa Fernanda",/f/pab204.html,2
"Alia, Didier Yélognissè",/f/pal404.html,22
"Arcuri, Giuseppe",/f/par524.html,6
"Abrevaya, Jason",/e/pab39.html,39
"Aliaga-Diaz, Roger",/e/pal62.html,11
"Ardakani, Omid M",/f/par401.html,2
"Abriata, Bruno Dante",/f/pab403.html,1
"Ali Ahmed, Huson Joher",/f/pal338.html,19
"Ardelean, Adina",/f/par299.html,1
"Abrigo, Michael Ralph Miranda",/f/pab357.html,39
"Aliakbari, Elmira",/f/pal869.html,2
"Ardeni, Pier Giorgio",/f/par407.html,18
"Abril Salcedo, Davinson Stev",/f/pab318.html,6
"Alicea, Bradly",/f/pal653.html,1
"Ardia, David",/e/par194.html,42
"Abro, Zewdu Ayalew",/f/pab262.html,8
"Alikhanov, Abdulla",/f/pal615.html,1
"Ardic, Oya Pinar",/e/par140.html,32
"Abroskin, Alexander",/f/pab261.html,12
"Alik-Lagrange, Arthur",/f/pal565.html,7
"Ardington, Cally",/f/par242.html,50
"Abu, Nurudeen",/f/pab332.html,8
"Alimi, Olorunfemi Yasiru",/f/pal801.html,10
"Ardizzi, Guerino",/f/par513.html,15
"Abu Asab, Nora H.",/e/pas181.html,5
"Alimi, R. Santos",/f/pal617.html,21
"Arduini, Davide  Sr.",/f/par214.html,2
"Abu-Bader, Suleiman",/e/pab123.html,32
"Alimov, Bobur",/f/pal223.html,4
"Arduini, Tiziano",/f/par312.html,10
"Abu Bakar, Kamarudin",/e/pab186.html,3
"Alinovi, Luca",/f/pal306.html,1
"Arduz Rejas, Mario Marcelo",/f/par477.html,3
"Abudy, Menachem Meni",/f/pab339.html,8
"Alipranti, Maria",/f/pal607.html,11
"Areal, Francisco Jose",/f/par365.html,16
"Abuelafia, Emmanuel",/e/pab74.html,1
"Aliprantis, Dionissi",/f/pal244.html,31
"Aredo, Mengistu Ketema",/f/par323.html,11
"Abu Hatab, Assem",/f/pab206.html,6
"Aliqoriev, Olimkhon F.",/f/pal672.html,3
"Aredo, Samson Dejene",/f/par415.html,3
"AbuHaydar, Zina",/f/pab365.html,1
"Alisjahbana, Armida Salsiah",/f/pal225.html,22
"Arefeva, Alina",/e/par188.html,1
"Abu Jamie, Naseem Hassan",/f/pab320.html,1
"Aliu, Armando",/f/pal947.html,10
"Arefiev, Nikolay",/e/par22.html,8
"Abul Naga, Ramses H.",/e/pab119.html,64
"Alivelu, G.",/f/pal628.html,8
"Aregbeshola, Rafiu Adewale",/f/par224.html,1
"Abu Loghod, Hadeel Salem",/e/pab168.html,1
"Alivon, Fanny",/f/pal878.html,1
"Arellanes-Cancino, Nimcy",/f/par442.html,1
"Abu-Qarn, Aamer S.",/e/pab82.html,39
"Aliyev, Fuzuli",/f/pal872.html,1
"Arellano, Cristina",/e/par171.html,62
"Aburime, Toni",/e/pab141.html,4
"Aliyev, Khatai",/f/pal659.html,11
"Arellano, F. Alfonso",/e/par84.html,21
"Abuselidze, George",/f/pab247.html,17
"Aliyev, Ruslan",/f/pal525.html,4
"Arellano, Manuel",/e/par4.html,81
"Abu-Taieh, Evon",/f/pab324.html,4
"Aliyeva, Heyran",/f/pal826.html,1
"Aremo, Adeleke Gabriel",/e/par177.html,1
"Abutalibov, Rasim",/f/pab260.html,1
"Aliyu, Shehu Usman Rano",/f/pal292.html,18
"Arena, Lise",/f/par277.html,37
"Abu-Zaineh, Mohammad",/f/pab221.html,22
"Alizadeh, Amir H.",/f/pal450.html,15
"Arena, Marco",/f/par256.html,8
"Acar, Elif Oznur",/f/pka689.html,25
"Alizadeh, Reza",/f/pal929.html,2
"Arena, Richard",/f/par469.html,113
"Acar, Sevil",/e/pac57.html,11
"Aljane, Ali  Sr.",/f/pal799.html,1
"Arenas, Andreu",/f/par467.html,5
"Acar, Yasin",/e/pac62.html,2
"Al-Jarhi, Mabid Ali Mohamed Mahmoud",/f/pal663.html,25
"Arenas, Paul",/f/par350.html,1
"Acatrinei, Marius",/e/pac86.html,5
"Aljuhmani, Hasan Yousef",/f/pal884.html,1
"Arenas-Arroyo, Esther",/f/par528.html,7
"Acatrinei (Pantea), Carmen",/e/pac51.html,21
"Alkan, Ahmet",/f/pal252.html,15
"Arend, Marcelo",/f/par268.html,4
"Accetturo, Antonio",/e/pac50.html,37
"Alkanova, Olga",/f/pal882.html,2
"Arend, Mario",/f/par207.html,5
"Acciari, Paolo",/e/pac76.html,10
"Alkhareif, Ryadh M.",/f/pal802.html,5
"Arendarski, Piotr",/f/par282.html,4
"Accinelli, Elvio",/e/pac21.html,64
"Al-Khasawneh, Jamal Ali",/f/pal838.html,4
"Arends-Kuenning, Mary Paula",/e/par132.html,20
"Accolley, Delali",/e/pac24.html,7
"Al Khourdajie, Alaa",/f/pal904.html,2
"Arendt, Jacob Nielsen",/e/par49.html,16
"Accominotti, Olivier",/e/pac67.html,23
"Alkire, Sabina",/e/pal199.html,87
"Arent, Stefan",/e/pkr154.html,33
"Acconcia, Antonio",/e/pac7.html,31
"Allahrakha, M. Meraj",/f/pal759.html,1
"Areosa, Waldyr Dutra",/f/par301.html,21
"Accorinti, Marco  Sr.",/e/pac66.html,7
"Allain, Marie-Laure",/f/pal246.html,62
"Arespa Castello, Marta",/f/par302.html,7
"Accorsi O., Simon",/e/pac87.html,4
"Allain, Olivier",/f/pal546.html,19
"Arestis, Philip",/e/par43.html,341
"Acemoglu, Daron",/e/pac16.html,606
"Allain-Dupré, Dorothée",/f/pal487.html,2
"Aretz, Bodo",/f/par250.html,19
"Acerbi, Carlo",/e/pac74.html,9
"Allais, Maurice",/e/pal21.html,18   †
"Arevalo, Carla",/f/par432.html,2
"Aceytuno, Maria",/e/pac72.html,3
"Allais, Olivier",/f/pal285.html,42
"Arévalo, Raquel",/f/par293.html,19
"Acha, Virginia Lee",/e/pac20.html,8
"Allan, Corey",/f/pal741.html,11
"Arevilca Vasquez, Bismarck Javier",/e/par30.html,2
"Achabou, Mohamed Akli",/e/pac61.html,7
"Allan, Grant Jordan",/e/pal172.html,47
"Arezki, Rabah",/e/par153.html,135
"Acharya, Avidit Raj",/e/pac43.html,15
"Allan, Stephen",/f/pal343.html,4
"Arezzo, Maria Felice",/f/par359.html,9
"Acharya, Chakra Pani",/e/pac80.html,6
"Allanson, Paul",/f/pal291.html,68
"Arfanuzzaman, Md.",/f/par508.html,1
"Acharya, Debashis",/e/pac73.html,9
"Allaoui, Zohra",/f/pal261.html,1
"Arfaoui, Nabila",/f/par362.html,3
"Acharya, Hem",/e/pac59.html,2
"Allcott, Hunt",/e/pal171.html,33
"Argandona, Antonio",/f/par213.html,84
"Acharya, Sanjaya",/e/pac44.html,14
"Allegre, Guillaume",/f/pal370.html,123
"Argaw, Bethlehem Asres",/f/par288.html,11
"Acharya, Sushant",/e/pac42.html,23
"Allegret, Jean-Pierre",/f/pal509.html,196
"Argente Linares, Eva",/f/par297.html,1
"Acharya, Viral V.",/e/pac33.html,182
"Alleman, James",/f/pal315.html,19
"Argentesi, Elena",/e/par161.html,23
"Acharyya, Rajat",/e/pac41.html,39
"Allen, Cian",/f/pal913.html,1
"Argentiero, Amedeo",/e/par108.html,15
"Acheampong, Theophilus",/e/pac81.html,4
"Allen, David Edmund",/e/pal66.html,169
"Argenton, Cedric",/e/par126.html,21
"Acheson, Keith",/e/pac49.html,47
"Allen, Douglas W.",/e/pal193.html,54
"Argenziano, Rossella",/e/par101.html,26
"Achi, Marius",/e/pac82.html,1
"Allen, Edward William",/f/pal423.html,14
"Argesanu, Nicolae Razvan",/f/par280.html,4
"Achim, Marian Lucian",/e/pac34.html,2
"Allen, Franklin",/e/pal67.html,239
"Arghyrou, Michael Georgiou",/e/par104.html,76
"Achim, Monica Violeta",/e/pac56.html,23
"Allen, James Patrick",/f/pal321.html,1
"Argimon, Isabel",/f/par505.html,36
"Achkasov, Yury",/e/pac98.html,3
"Allen, Jason",/f/pal787.html,5
"Argitis, Georgios",/f/par208.html,26
"Achsani, Noer Azam",/e/pac93.html,4
"Allen, Jason",/e/pal145.html,43
"Arguedas, Carmen",/e/par78.html,32
"Acht, Martin",/e/pac77.html,1
"Allen, Matthew",/f/pal256.html,4
"Arguello, Ricardo",/e/par117.html,41
"Achterbosch, Thom",/e/pac55.html,9
"Allen, P Geoffrey",/e/pal167.html,37
"Ari, Ali",/f/par263.html,12
"Achtnicht, Martin",/e/pac38.html,28
"Allen, Rebecca",/f/pal388.html,27
"Ari, Anil",/f/par455.html,10
"Achury, Carolina",/e/pac47.html,7
"Allen, Robert Carson",/e/pal165.html,93
"Arias, Alberto",/f/psa1474.html,4
"Achuthankutty, Gopakumar",/e/pac92.html,5
"Allen, Roy",/f/pal922.html,1
"Arias, Carlos",/f/par446.html,33
"Achy, Lahcen",/e/pac9.html,29
"Allen, Steven",/e/pal6.html,45
"Arias, J. J.",/f/par372.html,8
"Acikgoz, Omer Tugrul",/e/pac45.html,5
"Allen, Stuart Douglas",/f/pal470.html,25
"Arias, Joaquin",/e/par200.html,1
"Acikgoz, Senay",/e/pac52.html,9
"Allen, Summer L.",/f/pal711.html,6
"Arias, Luz Marina",/f/par371.html,3
"Acikgoz Ersoy, Bernur",/e/pac54.html,2
"Allen, Treb",/f/pal675.html,14
"Arias, Ma Lourdes Gómez",/f/par354.html,10
"Ackah, Ishmael",/e/pac69.html,31
"Allen, William Anthony",/f/pal864.html,40
"Arias, Mauricio",/f/par241.html,6
"Ackerberg, Daniel",/e/pac11.html,38
"Allenspach, Nicole",/f/pal782.html,2
"Arias, Omar",/f/par443.html,15
"Ackerman, Frank",/e/pac18.html,56
"Aller, Carlos",/f/pal686.html,1
"Arias-Arevalo, Paola",/f/par481.html,2
"Ackert, Lucy F.",/e/pac32.html,91
"Allet, Marion",/f/pal459.html,5
"Arias Granada, Yurani",/f/par497.html,3
"Ackland, Robert J",/e/pac26.html,6
"Alley, Ibrahim Saliu",/f/pal554.html,4
"Arias-Loyola, Martin I",/f/par450.html,5
"Acma, Bulent",/e/pac2.html,2
"Alley, R. Sean",/f/pal682.html,1
"Arias Moreira, Xosé Carlos",/f/par309.html,3
"Acocella, Nicola",/e/pac46.html,128
"Allison, Blake",/f/pal708.html,1
"Arias-Rodriguez, Fernando",/f/par495.html,21
"Acosta, Juan",/e/pac88.html,1
"Allonier, Caroline",/f/pal332.html,1
"Arica, Feyza",/f/par313.html,2
"Acosta, Karina",/e/pac53.html,18
"Allouch, Nizar",/e/pal104.html,50
"Arico', Fabio R.",/f/par259.html,10
"Acosta, Manuel",/e/pac23.html,21
"Alloza, Mario",/f/pal428.html,9
"Arif, Ahmed",/f/par447.html,1
"Acosta, Miguel",/e/pac75.html,2
"Allub, Lian",/f/pal777.html,4
"Arif, Babur Wasim",/f/par294.html,4
"Acosta, Pablo A.",/e/pac19.html,38
"Allwine, Melanie",/f/pal623.html,3
"Arif, Ghulam Mohammad",/e/par142.html,47
"Acosta, Raul Ernesto",/e/pac35.html,4
"Alm, Bastian",/f/pal688.html,16
"Arif, Imtiaz",/f/par403.html,8
"Acosta Reveles, Irma Lorena",/e/pac27.html,16
"Alm, James",/e/pal49.html,255
"Arif, Umaima",/f/par320.html,4
"Acquisti, Alessandro",/e/pac8.html,15
"Almaas, Ingvild",/f/pal396.html,30
"Ariff, Mohamed",/f/par327.html,41
"Acs, Zoltan J.",/e/pac17.html,246
"Almakaeva, Anna",/f/pal654.html,2
"Ariff, Mohamed",/f/pab276.html,7
"Actis Di Pasquale, Eugenio",/e/pac64.html,53
"Al Mamun, Abdullah",/f/pal908.html,25
"Arifin, Amhar Maulana",/f/par384.html,1
"Acuna, Guillermo Ignacio",/e/pac70.html,5
"Al Mamun, Md",/f/pal923.html,13
"Arifin, Bustanul",/f/par237.html,7
"Acuna, Hector",/e/pac97.html,1
"Almanidis, Pavlos",/f/pal556.html,4
"Arifovic, Jasmina",/e/par24.html,42
"Acuna, Jose",/e/pac90.html,2
"Almanzar, Miguel",/f/pal714.html,4
"Arifullah, Shahnaz Akhtar",/e/par195.html,1
"Acuña-Duarte, Andrés A.",/e/pac28.html,12
"Almeida, Alessio Tony",/f/pal658.html,9
"Arik, Evren",/f/par336.html,4
"Acuña Roa, Luisa Fernanda",/e/pac63.html,2
"Almeida, Alexandre Nunes",/f/pal323.html,13
"Arik, Hulya",/e/par83.html,4
"Adachi, Daisuke",/e/pad193.html,1
"Almeida, Anabela",/f/pal205.html,5
"Arik, Murat",/e/par28.html,27
"Adachi, Takanori",/e/pad13.html,21
"Almeida, Caio",/f/pal249.html,38
"Arikha, Dahlia",/e/pif9.html,1
"Adair, Philippe",/e/pad118.html,46
"Almeida, Lionel",/f/pal656.html,7
"Arim, Rodrigo",/f/par339.html,23
"Adalet, Muge",/e/pad85.html,22
"Almeida, Rita",/e/pal141.html,69
"Arimoto, Yutaka",/f/par284.html,35
"Adam, Anokye Mohammed",/e/pad59.html,10
"Almeida, Rui Jorge",/f/pal504.html,2
"Arimura, Toshi H.",/e/par150.html,38
"Adam, Antonis",/e/pad41.html,47
"Almeida, Vanda",/f/pal443.html,14
"Arin, Javier",/f/par225.html,10
"Adam, Brian Dale",/e/pad140.html,32
"Almeida-Santos, Filipe",/f/psa264.html,8
"Arin, Kerim Peren",/e/par91.html,39
"Adam, Christopher",/e/pad33.html,81
"Almenberg, Johan",/f/pal259.html,19
"Arisoy, Yakup Eser",/f/par202.html,19
"Adam, Julian B.",/f/pad227.html,1
"Almendarez-Hernandez, Marco",/f/pal753.html,1
"Aristei, David",/f/par230.html,32
"Adam, Klaus",/e/pad1.html,121
"Almer, Christian",/f/pal394.html,13
"Aristodemou, Eleni",/f/par517.html,1
"Adam, Pasrun",/e/pad186.html,8
"Almlund, Mathilde",/f/pal474.html,3
"Aristondo, Oihana",/f/par315.html,10
"Adam, Tomas",/e/pad125.html,14
"Almodovar, Antonio",/e/pal195.html,6
"Aristovnik, Aleksander",/e/par97.html,61
"Adaman, Fikret",/e/pad50.html,33
"Almonacid, Paula María",/f/pal593.html,7
"Aritenang, Adiwan F.",/f/par248.html,5
"Adamopoulos, Tasso",/e/pad48.html,22
"Almond, Douglas",/f/pal938.html,48
"Ariu, Andrea",/f/par223.html,20
"Adamopoulou, Effrosyni",/e/pad100.html,19
"Almudi, Isabel",/f/pal484.html,10
"Ariyoshi, Akira",/f/par389.html,1
"Adamowicz, Wiktor",/e/pad105.html,228
"Al-mulali, Usama Zuhair",/f/pal431.html,5
"Ariza, Alfredo",/e/par57.html,2   †
"Adams, Abass",/f/pad204.html,2
"Almunia, Miguel",/f/pal438.html,21
"Ariza, John",/f/par509.html,2
"Adams, Abi",/f/pad210.html,10
"Almutairi, Abdulla Kh. Sr.",/f/pal785.html,7
"Arizala, Francisco",/f/par216.html,6
"Adams, Brian Michael",/e/pad114.html,7
"Al-Naima, Fawzi",/f/pal710.html,2
"Arizmendi, Luis-Felipe",/f/par363.html,1
"Adams, Carol Alison",/f/pad211.html,20
"Al-Najjar, Basil",/f/pal590.html,22
"Arjomandi, Amir",/f/par355.html,12
"Adams, Damian C.",/e/pad131.html,38
"Al-Nasser, Amjad D.",/e/pal127.html,12
"Arkes, Hal Richard",/e/par154.html,17
"Adams, F. Gerard",/e/pad69.html,77   †
"Alniacik, Umit",/f/pal432.html,3
"Arkhangelskiy, Dmitry",/f/par531.html,3
"Adams, James D.",/e/pad11.html,67
"al-Nowaihi, Ali",/f/pal637.html,86
"Arkhangelskiy, Vladimir",/f/par380.html,2
"Adams, Jonathan J.",/f/pad209.html,1
"Al-Obaidi, Ali Hussein",/f/pma1839.html,1
"Arkhipov, Anatolij Ivanovich",/e/prk3.html,3
"Adams, Philip David",/e/pad39.html,50
"Alodayni, Saleh M.",/f/pal886.html,1
"Arkhipova, Anastasia Antonovna",/f/par410.html,1
"Adams, Renee",/e/pad158.html,29
"Alogoskoufis, George",/f/pal385.html,70
"Arkhipova, Daria",/f/par503.html,2
"Adams, Richard H. Jr.",/e/pad90.html,50
"Aloi, Marta",/f/pal331.html,28
"Arkin, Vadim",/f/par236.html,14
"Adams, Scott",/e/pad22.html,37
"Alom, Fardous",/f/pal491.html,11
"Arkit, Aleksandra",/f/par373.html,1
"Adams, William James",/e/pad80.html,16
"Alomar, Ibrahim  Dr.",/f/pal271.html,5
"Arkolakis, Costas",/f/par274.html,41
"Adams, Zeno",/e/pad133.html,3
"Alonso, Julio César",/f/pal362.html,84
"Arlashkin, Igor",/f/par483.html,22
"Adams-Kane, Jonathon",/e/pad144.html,14
"Alonso, Pablo",/e/pan156.html,12
"Armagan, Goksel",/e/par187.html,5
"Adamson, David",/e/pad38.html,50
"Alonso, Ricardo",/f/pal640.html,13
"Armah, Stephen",/f/par349.html,4
"Adamson, Jordan",/f/pad230.html,2
"Alonso Alvarez, Irma",/f/pal906.html,4
"Armand, Alex",/f/par334.html,26
"Adamson, Kunle Y.",/e/pad128.html,2
"Alonso Arroba, Angel",/f/pal221.html,1
"Armantier, Olivier",/e/par178.html,28
"Adao, Bernardino",/e/pad9.html,56
"Alonso-Borrego, César",/e/pal9.html,46
"Armas, Adrian Alejandro",/f/par233.html,12
"Adari, Johnson Samuel",/e/pad31.html,2
"Alonso-Carrera, Jaime",/e/pal39.html,55
"Armas, Carmen Raquel",/f/par502.html,3
"Adarov, Amat",/e/pad198.html,22
"Alonso González, Pablo",/f/pal303.html,9
"Armeanu, Dan",/e/par190.html,50
"Adato, Michelle",/e/pad75.html,35
"Alonso Neira, Miguel A.",/e/pal168.html,2
"Armelius, Hanna",/f/par479.html,7
"Adda, Jerome",/e/pad119.html,80
"Alonso-Ortiz, Jorge",/f/pal381.html,16
"Armendariz, Beatriz",/e/par173.html,25
"Addabbo, Tindara",/f/pad215.html,65
"Alonso-Pauli, Eduard",/e/pal200.html,5
"Armenter, Roc",/e/par124.html,54
"Addas, Waleed Ahmad",/e/pad62.html,1
"Alonso Rodriguez, Jose Antonio",/f/pal657.html,40
"Armiento, Mirko",/f/par449.html,1
"Addesa, Francesco",/e/pad141.html,7
"Alonso-Villar, Olga",/f/pal524.html,83
"Armstrong, Alex",/e/par156.html,8
"Addis, Elisabetta",/e/pad32.html,7
"Alonzo, Ruperto P.",/f/pal610.html,9
"Armstrong, Angus",/f/par470.html,32
"Addison, John",/e/pad14.html,296
"Aloosh, Arash",/f/pal222.html,3
"Armstrong, J. Scott",/e/par65.html,268
"Addison, Tony",/e/pad159.html,98
"Aloqeili, Marwan M.",/f/pal448.html,3
"Armstrong, Keir G.",/e/par51.html,8
"Addo, Fenaba",/e/pad145.html,6
"Alos-Ferrer, Carlos",/e/pal4.html,67
"Armstrong, Mark",/e/par85.html,115
"Addo, Peter Martey",/e/pad121.html,27
"Aloui, Chaker",/f/pal451.html,41
"Armstrong, Paula Louise",/e/par180.html,5
"Adeabah, David",/f/pad232.html,3
"Aloui, Riadh",/f/pal557.html,10
"Armstrong, Shiro Patrick",/f/par219.html,34
"Adebiyi, Adebayo Michael Sr.",/e/pad40.html,1
"Aloui, Rym",/e/pry21.html,8
"Arnaboldi, Francesca",/e/par125.html,4
"Adeboje, Oluwafemi Mathew",/f/pad233.html,1
"Aloulou, Wassim J.",/f/pal794.html,8
"Arnade, Carlos Anthony",/f/par254.html,44
"Adebusuyi, Adebisi Temitope",/e/ped74.html,2
"Aloy, Marcel",/f/pal602.html,30
"Arnarson, Björn Thor",/f/par416.html,4
"Adedeji, Adedayo Oluseun",/e/pad173.html,1
"Alp, Elcin",/e/pay49.html,14
"Arndt, Channing",/f/par319.html,158
"Adediran, Idris Adekola",/f/pad221.html,3
"Alp, Esra",/f/pal687.html,2
"Arndt, Sven",/e/par10.html,32
"Adefeso, Hammed Adetola",/e/pad115.html,2
"Alp, Harun",/f/pal364.html,24
"Arni, Patrick P.",/f/par269.html,20
"Adegbesan, Joseph Adetunji",/e/pad46.html,4
"Alp, Selcuk",/f/pal380.html,3
"Arnold, Daniel",/f/par423.html,14
"Adegbite, Tajudeen Adejare",/e/pad137.html,3
"Alpanda, Sami",/f/pal228.html,27
"Arnold, Drew",/f/par307.html,10
"Adegboye, Abidemi C.",/f/pad226.html,5
"Alpaslan, Baris",/f/pal713.html,12
"Arnold, Erik",/f/par388.html,7
"Adejumo, Oluwabunmi Opeyemi",/f/pad229.html,2
"Alper, C. Emre",/f/pal211.html,61
"Arnold, Grace Ellis",/f/par491.html,1
"Adekambi, Franck",/f/pad225.html,3
"Alper, Koray",/f/pal537.html,32
"Arnold, Ivo",/e/par144.html,56
"Adekunle, Bamidele",/e/pad74.html,1
"Alpert, William",/e/pal78.html,20
"Arnold, Jeffrey Bernard",/e/par152.html,6
"Adelakun, Ojo Johnson",/f/pad228.html,1
"Alphin Jr., Henry C.",/f/pal288.html,3
"Arnold, Jens Matthias",/e/par61.html,46
"Adeleke, Adebowale Musefiu",/e/pad165.html,1
"Alpizar Rodriguez, Francisco",/f/pal685.html,51
"Arnold, Lutz Georg",/e/par100.html,50
"Adeleke, Adegoke Ibrahim",/e/pad167.html,5
"Alpman, Anil",/f/pal693.html,3
"Arnold, Maik",/f/par515.html,9
"Adeleye, Ngozi",/e/pad183.html,2
"Alpopi, Cristina",/f/pal308.html,6
"Arnold, Marc",/f/par351.html,9
"Adeline, Amelie",/f/pad206.html,2
"Alptekin, Aynur",/f/pal345.html,4
"Arnold, Michael A.",/f/par306.html,33
"Adelino, Manuel",/e/pad122.html,18
"Alpuerto, Vida Lina B.",/f/pal316.html,1
"Arnold, Michael Peter",/f/par427.html,5
"Adelman, Irma",/f/pad207.html,121   †
"Al-qaisi, Khaldoun Maddallah",/f/pal830.html,1
"Arnone, Marco",/e/par47.html,28   †
"Adelman, Melissa",/e/pad185.html,4
"Alqatawni, Tahsen",/f/pal609.html,3
"Arnostova, Katerina",/e/par168.html,7
"Adelowo, Caleb Muyiwa Sr.",/e/pad132.html,1
"Alquist, Ron",/f/pal453.html,35
"Arnott, Richard J.",/e/par13.html,255
"Adema, Yvonne",/e/pad53.html,24
"Al Raee, Mueid",/f/pal709.html,1
"Arnould, Guillaume",/f/par444.html,8
"Ademi, Nermin",/e/pad97.html,1
"Al Rasasi, Moayad",/f/pal820.html,3
"Arntz, Melanie",/e/par146.html,39
"Adena, Maja",/e/pad139.html,41
"Al-Rawwash, Mohammad Y.",/f/pal569.html,4
"Aroca, Patricio",/e/par138.html,38
"Adeniyi, Oluwatosin",/e/pad127.html,27
"Al-Rfou, Ahmad Nahar",/f/pal553.html,1
"Aroche Reyes, Fidel",/f/par390.html,24
"Adenuga, Adeniyi Olatunde",/e/pad107.html,5
"Al-Rjoub, Samer Am",/e/pal161.html,9
"Aron, Janine",/e/par29.html,94
"Adenutsi, Deodat E.",/e/pad102.html,19
"Al Rousan, Sahel",/f/pal716.html,3
"Arora, Akarsh",/f/par506.html,1
"Adeoye, Abayomi Olarewaju",/f/pad231.html,2
"Al-Sadig, Ali J.",/f/pal406.html,7
"Arora, Ankit",/f/par324.html,2
"Adepoju, Temitayo Adenike",/e/pad113.html,1
"Al-Sadoon, Majid M.",/f/pal333.html,18
"Arora, Ashish",/e/par15.html,113
"Aderemi, Taiwo Adekunte",/f/pad223.html,4
"Alsadoun, Nayef A.",/f/pal895.html,1
"Arora, Dayanand",/f/par252.html,3
"Adermon, Adrian",/e/pad101.html,13
"Al-saidat, Ziad M",/f/pal701.html,1
"Arora, Diksha",/f/par430.html,3
"Adesete, Ahmed Adefemi",/f/pad213.html,3
"Alsakka, Rasha",/f/pal562.html,20
"Arora, Gaurav",/f/par433.html,10
"Adetutu, Morakinyo O.",/e/pad178.html,6
"Al-Samarrai, Samer",/e/pal169.html,18
"Arora, Guljit K.",/e/par120.html,2
"Adeyemi, Olutomi Ibukunolu",/e/pad57.html,8
"Alsan, Marcella",/f/pal885.html,11
"Arora, Nitin",/f/par457.html,5
